user_id,article_id,article_rating
2204,2637,4
682,689,9
434,111,5
1357,2571,9
38,159,6
2739,564,5
1498,1931,3
995,111,8
933,1046,6
2688,111,7
1893,2314,4
1391,847,2
1129,1201,7
2644,413,7
2215,1188,10
38,21,10
1281,111,7
2355,111,5
871,1132,9
2807,1056,4
1175,1058,4
2783,111,9
1186,111,6
2808,1083,10
1956,1460,5
2351,1663,6
570,34,5
2127,111,9
1217,1177,7
1969,1828,4
1035,587,9
2639,73,7
1690,111,9
403,1304,7
1352,208,9
38,2371,9
2572,1706,10
572,2010,3
371,887,3
1833,603,9
1411,111,4
2421,2722,1
873,111,3
2367,1970,4
1891,559,1
80,1033,8
1217,2440,2
2565,1165,7
755,249,7
1953,276,9
425,2070,1
2376,1185,1
2556,111,3
1807,2138,2
2243,2138,5
871,718,5
283,2055,3
1411,1707,3
1244,2140,7
323,2138,6
871,1833,10
2807,1148,3
2060,111,7
2051,870,9
969,1534,3
1918,537,7
1160,1080,4
2734,2314,9
169,2039,10
1720,1407,5
686,331,5
1570,1211,9
961,1587,4
1530,314,9
2649,111,3
2786,1930,9
998,1835,3
662,2200,7
1418,419,8
1803,111,9
680,111,10
1608,1068,3
2979,2600,9
337,111,7
864,1956,4
265,2138,9
2926,276,3
2476,111,1
733,2138,5
601,1365,3
1018,111,2
1122,990,10
2757,111,2
2461,2451,4
1269,397,8
201,134,6
2522,2138,7
999,2637,3
630,591,1
855,1870,4
2958,1184,5
1538,46,10
817,1097,2
825,2138,3
2323,2106,8
491,111,1
2844,1154,7
2149,1266,9
2554,1449,3
2420,111,9
12,1707,5
1794,1657,5
466,111,1
193,1712,5
1208,2006,8
684,475,10
136,111,10
2169,111,5
2736,1313,4
2476,577,3
2384,331,5
1885,111,6
1819,784,10
498,1036,3
991,1975,3
2877,1988,4
2789,1072,7
442,111,1
2963,2713,8
174,1440,6
487,560,6
369,1798,9
2248,2138,4
1447,111,4
38,634,7
2047,378,5
2116,2138,4
1326,2138,4
1348,111,8
579,2138,9
2476,1002,9
1584,2767,3
1929,1479,7
1700,111,4
1983,1793,2
2914,111,8
1054,360,7
2807,789,7
350,1709,3
1064,111,8
1372,111,7
440,111,4
540,1360,2
2322,2314,5
1269,260,2
36,965,6
1123,1889,5
1562,674,1
2534,2669,2
2633,1222,1
1748,1833,1
580,111,4
2103,995,5
2519,2383,3
1614,1833,2
782,2314,4
1584,1399,7
2042,1019,3
1099,2314,6
1431,746,10
665,65,3
1586,205,1
2486,1130,7
1478,983,10
1407,2581,1
333,111,10
1243,111,6
1031,2366,8
690,928,7
767,200,10
1711,1373,1
2408,788,1
588,111,1
2081,1240,3
373,691,10
1802,1780,1
2967,1532,7
895,111,4
544,2567,8
705,1833,2
2941,235,1
2320,512,4
725,2371,6
2336,518,1
2619,1712,10
826,1534,9
2354,1395,10
845,111,7
1159,932,7
33,429,3
2073,2138,6
2557,1551,8
174,2749,3
193,2234,5
1261,111,8
553,2138,7
2969,711,6
380,2752,3
97,134,3
1728,447,5
1825,67,6
906,1438,3
1696,281,1
2502,761,1
2244,2138,1
1269,816,1
972,111,10
2807,813,6
1761,2202,2
875,1894,1
1176,2219,9
1003,644,2
2846,529,8
257,94,6
2564,152,2
1411,1833,3
2493,176,6
933,881,2
2196,957,10
2119,1038,6
306,2637,2
177,111,3
199,1896,9
690,1833,10
2953,18,9
1710,980,1
914,2314,9
2573,2580,3
1023,2456,2
2100,1894,10
2227,111,3
1409,2039,4
393,221,8
346,404,7
2106,2138,1
1331,1712,2
2628,2138,2
1794,1087,1
826,524,5
2125,111,10
678,999,4
51,111,4
898,562,8
826,1877,5
2516,2292,9
971,111,3
235,111,2
2285,111,4
698,254,9
1600,932,3
1269,954,9
206,111,10
1701,1261,9
378,1844,8
2666,916,8
582,2632,7
202,1661,1
706,1426,6
723,1987,7
246,952,9
1048,1176,4
1644,404,5
1325,2394,8
2414,1650,9
1641,111,5
2604,2576,10
1291,2704,9
2554,2138,6
1013,1458,8
1048,1735,9
1229,264,6
1561,500,7
2726,2613,3
726,111,9
2358,1578,8
1205,111,3
1217,2314,4
2780,177,5
1761,111,6
2755,22,1
1217,507,2
1180,157,7
1696,1408,6
1197,596,4
324,212,2
1845,1712,7
1313,111,3
2385,111,4
2608,41,5
391,2138,7
2312,1112,10
2476,588,8
1124,331,9
2559,276,4
1422,111,7
754,668,10
1378,1351,10
1808,1877,8
2463,2753,5
1668,1118,9
633,1135,7
2673,1172,8
933,1960,9
2169,1942,6
2477,71,4
23,990,3
950,941,4
1185,1798,8
2368,111,7
983,483,3
1429,111,2
1695,1888,9
1753,2057,9
1352,2314,5
2842,1221,7
2074,34,9
833,806,4
1864,2679,2
2875,2278,6
1933,111,10
972,470,6
777,111,4
1847,1712,6
595,1966,4
627,1833,1
742,140,3
871,96,9
1617,2343,7
201,86,4
2505,1833,3
1986,792,4
2665,666,7
1983,856,7
1269,404,3
2632,361,9
2529,1184,6
2769,2178,5
2013,2688,9
1849,1877,9
1654,2491,1
617,2412,9
223,438,8
2710,2138,8
689,410,10
1666,1833,8
1583,111,6
736,898,3
2207,2138,6
728,169,1
1408,578,6
1905,2484,6
796,2314,7
1436,2138,4
2546,1953,10
1269,1435,1
1597,1423,10
2573,92,7
2169,858,9
1043,991,9
2888,227,5
2109,111,3
433,2577,6
2264,2476,3
439,2138,4
625,2248,9
2985,2550,6
1366,1408,9
123,949,3
358,1128,5
2622,1240,6
2476,1565,5
516,111,6
383,1493,8
2357,111,2
2742,645,6
2157,695,10
2040,111,3
777,1895,4
1379,331,10
2566,111,2
46,1574,9
2169,1221,3
2452,111,4
2481,879,7
1298,2709,5
442,1705,6
2548,2182,7
594,1060,9
2632,924,1
1957,111,5
2990,949,1
2437,1833,6
2149,111,5
800,1833,1
2632,2138,10
1895,674,7
1269,43,7
2766,1146,10
1351,1707,2
2949,543,5
2490,111,8
2049,930,5
1110,111,9
637,55,5
1409,518,9
2807,1877,10
46,281,1
30,1721,6
607,1938,8
559,111,6
554,2566,8
745,763,5
1409,2314,10
2144,111,9
1277,683,10
1084,111,3
374,1833,1
476,1867,5
1364,2138,2
1251,2138,7
2479,1796,1
555,785,4
1688,903,6
1354,776,6
621,1427,1
1264,1540,7
627,2138,7
1345,258,9
2862,2230,1
1409,331,3
2832,2683,10
2335,2138,2
100,597,10
1146,111,8
1799,111,7
370,1488,10
911,788,5
93,1108,5
526,1604,9
1558,2484,10
2292,2246,4
456,805,3
2807,573,5
2754,111,6
948,925,2
2133,1370,10
2699,13,2
1694,859,4
867,551,9
954,1229,5
2325,111,7
1570,557,2
1889,111,5
1873,111,6
1232,331,7
2799,1833,5
920,1226,10
2280,678,5
201,684,2
1966,1833,3
154,111,4
2906,2252,6
2628,1738,8
1260,1892,10
2476,917,5
2055,1686,10
593,111,2
1626,2153,6
1937,1604,1
1213,1983,1
1873,2341,8
135,1707,4
2026,1312,7
1265,1408,1
130,1504,7
456,331,9
315,1146,5
2277,2061,7
2807,1243,7
1743,111,10
412,495,2
2868,589,9
826,539,9
525,137,5
1251,1060,1
1567,1927,10
2308,111,1
2028,2181,3
71,956,5
2676,2138,9
349,1608,10
339,1019,8
650,2125,4
2392,807,2
515,1308,10
2581,245,3
1823,1768,5
826,937,6
1633,2226,6
2993,1983,9
586,111,5
378,111,7
616,364,7
2739,1435,5
1936,111,1
87,69,7
614,1684,6
1416,594,5
2823,1565,7
1168,566,8
1093,982,5
1814,111,9
1406,224,9
2437,2576,5
283,1146,2
2412,1633,7
2464,1551,3
275,111,10
1398,570,5
2464,331,1
962,1807,6
1864,1833,1
2826,111,3
1024,331,2
113,1198,1
297,787,4
2298,472,2
2834,2503,3
458,71,6
1636,111,6
245,565,6
1579,1135,6
948,2219,3
1810,111,9
12,1267,8
2476,1033,10
831,111,1
1635,865,8
463,345,5
544,2178,5
387,1457,10
349,111,7
2674,111,1
809,464,4
396,1281,7
2121,2637,1
2199,111,4
759,774,5
2774,111,2
1127,675,3
2057,111,3
226,2314,2
2408,647,7
2298,276,9
1099,857,2
2198,1858,1
525,1931,6
63,1370,2
2924,2204,1
941,111,2
2529,1102,5
2181,18,2
900,130,7
476,111,8
933,2618,7
2020,504,9
108,2523,10
197,1303,10
1406,606,1
1802,111,1
2710,210,9
2014,111,7
858,1777,4
1034,111,7
1592,2452,9
2483,111,6
2703,111,2
1290,1155,9
32,1209,5
1382,1401,10
1305,1987,8
1088,2314,10
2169,466,6
639,1849,5
2243,2330,2
1480,562,7
343,961,9
1972,111,7
1289,747,7
205,575,7
2792,111,9
1810,2123,7
2231,269,5
1416,1063,1
2996,1458,6
1031,111,1
2476,2029,2
78,1024,7
1443,111,7
2941,2603,7
2280,1167,9
2042,111,9
542,1833,3
1268,111,9
2616,1176,7
2980,176,1
2345,1260,3
2590,806,7
262,794,2
1147,2170,8
433,249,3
2270,111,9
2175,1939,8
90,111,8
78,1833,9
338,1183,10
2600,1641,7
1808,2314,10
2878,2349,4
2909,1874,7
2259,1733,1
1473,1166,4
1776,111,3
1341,402,7
414,1555,8
419,1818,8
2757,1044,9
591,124,7
562,1413,10
1342,328,3
2665,2314,5
2386,921,7
732,2138,5
196,85,1
1815,1148,2
651,1757,7
1477,111,2
563,537,2
981,1830,7
589,2527,7
2412,111,3
1951,2637,2
1707,1031,8
1269,455,2
2360,2138,1
1144,2138,5
871,1337,3
1116,111,7
967,2314,3
896,111,5
504,2138,3
1146,1338,2
1509,2146,9
1104,2226,5
914,2138,6
2014,331,3
2450,2186,8
1787,111,6
75,1712,8
242,1766,9
472,1194,6
2010,1091,2
688,1946,10
2275,1834,8
786,1833,3
183,761,2
2480,1115,5
820,111,6
2807,1130,3
1814,41,7
2768,101,10
1863,281,10
2476,655,6
2440,1712,3
1492,908,10
1067,111,8
2476,1706,2
1269,1127,5
2731,1321,3
2606,427,3
2169,1877,1
113,178,7
1469,1551,6
2612,2415,5
2900,15,4
876,1317,1
1735,2138,7
1472,1072,8
2390,1707,8
544,331,4
151,1377,6
1578,111,1
1241,2314,4
1912,1176,6
459,139,5
758,111,10
2627,2055,2
2677,111,2
1592,111,7
1776,2418,6
2425,83,8
1767,1657,9
2097,840,1
647,201,1
172,2014,7
187,693,5
1352,2034,3
581,1705,8
2035,1707,7
2807,1033,9
544,834,5
1521,1137,3
914,168,2
1665,880,10
2807,1925,8
1023,2138,9
715,297,1
1689,2138,10
1667,2481,4
45,111,9
2863,643,9
2032,1638,6
682,2141,6
1897,111,8
2261,111,10
2264,1756,6
2836,1762,4
2418,133,2
592,111,8
1123,2138,6
920,433,2
1553,115,6
2028,275,10
1331,111,6
483,111,9
1695,597,8
1468,1707,9
274,850,5
123,111,3
1930,2125,8
283,1144,10
2175,367,3
2386,160,8
149,1583,5
267,79,9
1202,2138,5
2651,111,7
2169,1041,7
1079,1712,7
276,2379,10
1919,1193,3
1106,768,7
1460,822,9
1050,1833,1
91,1478,8
1525,331,2
2536,798,10
2661,111,10
1993,2127,8
2847,1833,5
2476,1010,10
1251,626,4
2564,628,5
2604,611,5
2807,418,7
2202,2449,8
2293,366,6
2463,1740,3
1643,1927,8
2539,2136,2
2050,696,1
1933,331,8
1375,2715,9
1937,111,7
920,2437,8
975,2138,6
2701,2285,2
1569,643,9
1322,2171,8
1659,1708,9
2131,1833,8
2209,2138,6
751,111,10
2476,989,8
2088,488,5
2169,737,2
136,460,3
2836,236,7
1020,527,10
1886,534,8
240,404,10
287,331,9
2560,111,1
1610,111,7
2944,154,7
1140,54,8
2154,2637,8
309,1034,3
881,2523,4
2676,1700,1
494,1174,1
2104,111,2
197,1198,8
1527,2473,4
1035,111,4
2131,10,6
2367,891,3
2568,111,10
2424,1135,4
1599,2637,4
2346,111,8
1570,1833,2
1273,191,7
1874,1296,3
121,422,10
2789,482,1
2897,639,3
1025,1833,4
2939,1834,4
2008,111,6
1020,908,6
295,820,5
2666,1613,5
102,111,9
2307,2542,5
1916,2354,9
2487,1905,3
569,308,6
2403,111,5
562,1238,3
1,111,9
1225,111,10
504,1343,3
1885,2231,6
2473,2138,10
1124,744,4
938,1236,2
167,415,5
2717,111,4
389,891,1
2596,2465,3
2385,2039,4
2440,1124,6
792,1913,10
898,1215,2
2677,858,10
328,111,6
627,831,8
480,111,3
1516,2052,5
183,2740,7
1269,128,2
1005,111,5
1577,111,5
2476,964,9
2394,2465,1
228,2668,6
282,829,3
305,1022,3
56,1833,4
2814,2138,5
2179,111,9
1198,901,7
160,111,8
1477,1363,8
1019,111,5
32,1406,10
1379,1318,1
533,111,9
2925,1865,3
2542,1932,4
479,1216,9
1352,1712,4
2929,1833,6
1561,2605,1
1379,728,10
1354,111,8
719,2647,5
2557,1056,1
1687,1279,10
2634,111,5
2691,1833,3
1965,439,2
970,976,6
1352,268,9
1162,2545,1
1910,111,6
2889,2753,10
1055,111,6
1984,1063,6
1882,1655,8
17,111,5
446,908,8
307,2463,3
2336,2138,2
700,1408,5
53,1059,7
1518,2287,1
283,908,1
1168,280,10
2674,1319,3
603,2716,3
1462,744,8
1599,2614,6
1722,2606,8
1960,111,9
2534,111,7
62,1299,1
2157,1026,6
991,1260,6
507,111,10
2071,489,3
1116,2557,7
2294,111,4
2022,1712,8
2387,713,1
738,1019,10
2213,111,1
1188,2214,3
1023,1877,8
46,111,10
242,2687,4
2899,1473,5
2619,111,2
1246,559,1
2700,1279,1
52,358,6
2476,859,4
1140,111,1
2464,2314,4
2084,224,1
1269,2456,6
2459,798,1
102,2021,8
227,1408,8
862,1900,1
1554,111,8
468,911,8
34,1380,4
135,589,5
2652,2116,6
221,218,4
1439,684,3
2574,2767,9
1011,1630,7
1071,101,2
2134,1247,10
2262,111,3
1921,1619,2
1318,1555,3
676,1019,2
2789,111,8
1407,2159,6
2884,2103,4
1427,1328,8
577,2711,1
1078,2634,2
2948,1631,9
2550,2204,4
2176,364,10
902,576,9
1136,111,4
1662,1306,10
208,916,4
2997,2636,9
66,2138,9
262,2407,8
276,1137,3
1614,1257,8
1674,111,6
1269,1043,3
2726,2138,5
171,111,7
302,2174,10
2920,1154,2
358,111,2
2224,111,2
969,1938,4
26,474,3
384,111,2
1379,676,9
1217,940,9
129,18,1
2932,1629,6
2323,1097,10
120,2745,5
1403,2138,2
128,2138,1
2280,1122,4
1749,2699,3
2141,111,9
590,2498,5
2895,2500,3
84,111,7
2224,763,9
2134,2682,6
661,2426,1
1037,111,9
2807,705,10
1269,1169,1
413,2054,7
650,739,8
1409,2637,8
1379,1408,5
2601,1686,7
699,2347,6
2323,270,7
2476,1875,6
1269,331,7
2099,111,1
2635,269,7
1328,425,4
1994,943,6
1347,580,4
1236,231,5
1550,1454,6
2686,472,9
1780,2602,3
1358,2210,7
2173,2631,5
2109,289,5
2430,111,3
2433,111,2
1170,111,1
2169,1408,3
573,409,2
869,424,9
2579,1184,5
2153,130,6
1797,276,10
2604,1084,1
2740,1297,10
699,2289,10
1469,111,5
301,323,8
2930,221,6
1525,1408,7
1123,111,9
2367,1667,10
2654,111,8
284,948,6
875,811,10
43,877,9
2708,2173,9
1044,111,9
125,286,5
508,44,10
2981,192,10
143,111,1
23,111,2
2962,1436,4
1629,2138,1
1245,2158,3
1872,1049,10
276,2665,1
153,1477,4
2200,2145,10
271,1532,3
2223,442,8
2652,1168,9
2750,1707,1
512,166,3
825,2179,9
747,1712,5
1576,2110,5
158,914,10
152,2188,4
1944,111,2
2693,111,4
264,2314,6
21,308,3
2172,2138,2
2651,2457,6
1737,496,4
1263,98,8
2792,2138,9
2675,111,6
86,690,7
2476,1350,8
1541,119,2
2527,111,3
2354,1235,8
352,1132,7
1055,1555,7
2572,2555,7
2516,464,10
1617,1730,7
1337,111,1
2387,111,8
657,111,2
589,111,4
2401,2560,5
2039,662,8
1353,2314,5
2553,2314,2
405,2267,8
1920,1063,9
14,712,4
1154,799,8
818,1800,6
920,111,4
685,1833,7
779,111,6
1160,1113,8
1564,839,4
567,472,9
1946,1291,6
926,111,5
957,156,4
914,111,4
2365,2138,10
1405,186,5
2089,959,8
113,1167,7
637,51,8
890,111,3
372,1121,5
1085,75,4
685,1519,4
2868,2022,1
2797,111,4
874,331,10
1863,653,9
2283,184,6
1962,1664,6
703,111,8
1597,111,1
959,2138,3
1006,830,1
994,1375,8
460,1738,2
1347,2556,8
1051,683,10
1414,1734,8
2203,18,10
2049,111,10
1518,111,10
275,306,7
768,290,7
887,111,2
1247,2133,10
550,111,4
910,236,8
2498,2019,1
1067,1351,7
1707,304,5
2799,111,5
2793,111,3
22,482,2
248,2444,7
2977,471,4
386,396,5
1828,334,2
2956,585,6
1001,111,3
2333,1237,7
939,1081,2
800,1586,5
1404,111,9
150,869,2
272,331,2
694,1800,2
44,111,2
1352,1033,7
224,1154,7
94,399,5
428,111,3
978,111,7
724,1239,1
2194,443,5
79,2110,10
1111,404,3
987,1701,7
2159,523,4
885,398,3
976,879,6
2857,1122,2
464,128,10
1582,404,7
1819,1408,8
2265,523,10
275,331,4
24,420,9
2046,1639,1
937,2501,4
2062,1701,1
2827,178,9
1612,111,4
2476,1707,4
2337,1408,9
2696,111,7
391,2314,9
642,852,6
120,408,1
1831,355,4
1810,2697,9
634,541,6
1514,2465,9
453,2333,9
420,111,5
2790,110,3
2169,1346,4
1808,1833,1
953,1979,6
1476,111,2
876,111,4
323,1329,4
656,2138,6
832,2314,4
2283,378,10
187,537,10
2348,1629,6
826,1011,6
1906,2071,9
2194,478,8
347,849,7
2884,2055,2
2546,2637,4
826,2138,6
2375,111,6
439,111,2
2040,936,2
761,265,1
1875,1387,7
1570,2138,1
827,2653,6
1647,111,8
2993,2540,6
2575,2138,2
438,1356,9
93,1272,1
1351,111,9
408,599,2
2044,1333,7
1043,1793,9
799,111,5
1184,111,8
1263,1833,1
1796,2138,8
1571,1825,10
2758,1803,2
1366,111,9
2222,586,10
2807,23,6
2847,2138,5
2598,822,4
2118,874,5
176,1244,3
609,95,1
565,2685,7
1145,111,8
2729,2631,2
14,1837,8
1776,2626,2
1058,111,7
2476,71,9
2062,111,1
995,1287,3
2464,234,3
448,1091,5
1517,755,3
1822,1039,6
1693,1712,10
788,2371,4
1985,2138,7
672,2100,5
826,1712,8
345,1624,2
2495,2138,10
606,210,8
2267,1310,4
946,952,3
854,951,5
2583,609,10
1948,1683,3
450,1013,4
2946,1288,9
2156,281,3
1176,254,3
1076,1818,7
1379,374,2
135,1258,9
1171,111,5
198,111,3
2958,1965,10
2043,1712,8
2198,49,10
2530,111,4
10,2055,3
1368,111,5
284,471,7
372,2465,1
2305,1833,5
2096,672,2
2051,994,2
435,331,2
1819,517,3
2306,111,6
1751,111,1
2807,1288,3
161,1514,4
1648,1639,8
1229,2314,9
2416,1634,7
1366,2138,1
1644,331,1
1421,2209,9
1131,1807,6
457,1408,9
1354,1480,2
247,1890,8
2395,602,8
2530,352,8
1915,1033,6
2628,2037,3
1252,2146,8
633,1160,1
1495,298,9
942,1389,10
2076,1646,10
1408,1143,3
251,788,10
2260,84,1
2535,1505,6
2807,571,5
2214,752,3
2835,1963,1
1269,1076,3
2807,799,9
2779,1326,6
2924,2133,8
1407,231,10
805,639,6
2615,2138,4
716,2182,10
1632,111,4
2616,111,8
1297,1136,6
2840,772,10
125,1182,2
1215,292,7
2948,1129,10
1420,111,4
2474,1764,4
1343,111,10
477,111,4
791,1975,7
860,327,4
1251,919,8
889,111,7
2467,245,5
922,1066,9
2767,111,10
2687,842,8
595,1154,6
66,2751,8
2965,178,4
2633,1833,6
1143,111,1
2388,419,6
2858,1833,5
1290,111,9
2807,18,2
2483,2138,2
2487,1033,4
871,756,2
2806,981,8
1055,999,2
1761,749,5
1120,586,5
130,1408,3
212,2717,10
287,111,6
2712,111,3
857,1180,5
1953,111,7
2507,2138,7
1968,111,9
72,111,3
682,819,2
843,1079,6
1402,111,9
2632,627,2
1197,111,6
2375,1044,2
221,2314,7
773,743,3
623,111,4
9,2314,2
2807,134,2
971,1534,10
512,1833,7
2786,1138,4
1700,891,2
711,870,1
904,111,7
2493,1466,10
2621,331,10
2249,2315,5
91,615,1
1540,2138,10
106,111,8
980,1074,2
2648,2151,3
1259,1686,8
238,2138,6
1607,86,3
647,660,4
2506,2091,5
2660,2431,1
171,782,8
721,2266,10
1060,955,8
212,1159,6
539,1021,3
217,1490,4
2605,111,3
725,776,7
2013,1833,4
2317,737,7
435,1408,9
1301,2138,1
2324,111,10
2548,2401,3
826,196,2
1409,354,2
276,1408,6
2464,920,5
554,1804,1
1712,1053,8
1925,891,9
804,518,10
2596,1440,9
2251,111,10
1855,1707,6
2464,797,4
1897,331,1
1440,2547,1
1567,111,2
1769,601,7
237,1707,9
1216,1408,5
2165,1100,3
2442,1408,3
1120,111,9
360,111,10
473,111,5
2616,1468,7
731,1635,5
1525,669,6
1360,111,5
439,1706,2
2612,1905,6
2464,667,3
1226,111,6
2477,1833,4
706,970,10
2149,1918,5
544,111,9
726,2017,9
2269,2562,9
1622,2314,4
298,1163,4
2215,2105,7
2616,1332,1
873,2530,9
445,111,4
1805,18,5
148,111,9
927,111,4
2595,142,3
963,1712,1
2476,2314,9
951,1833,4
2400,892,2
1998,1050,3
1310,2524,9
231,1586,5
2689,2191,2
2409,111,4
178,729,7
606,111,9
2476,584,4
2927,2138,4
1923,2252,10
1747,2517,2
2110,2715,8
1932,1093,10
1838,123,6
1375,2138,7
518,111,7
1251,2637,7
2847,1593,4
859,281,7
2807,1706,10
301,30,1
433,111,8
2297,111,4
4,1261,3
557,220,5
618,417,8
1320,1414,6
222,1436,7
871,1408,10
1950,771,7
1269,965,3
512,1466,6
1756,1651,1
2726,1833,5
220,713,3
2625,1500,7
560,21,10
394,111,9
1112,338,5
2290,2455,1
76,1546,10
1381,1408,7
419,1041,7
1602,111,2
2109,1712,7
1760,2288,4
2109,366,7
219,90,9
575,1489,8
831,1712,2
500,670,2
807,1929,8
695,761,2
1126,287,8
1917,1985,6
2555,1496,7
900,2314,6
2540,1060,5
1411,2329,8
1201,2314,6
2755,1289,3
288,1565,8
1784,1106,3
1579,111,8
913,426,6
2577,111,1
1878,1268,10
1782,988,8
324,2737,10
82,111,1
2771,1232,3
433,105,8
2013,238,3
2158,1833,2
2715,289,7
2728,1897,10
2424,2586,5
2464,113,7
1255,1665,9
63,111,4
1216,1601,2
659,1946,8
1118,111,8
801,1408,9
746,23,6
1766,612,1
2149,893,4
627,75,9
974,313,1
2500,111,2
1062,543,4
2485,2515,8
2498,2138,10
2151,2314,8
497,2744,3
47,1703,6
1025,371,6
642,1157,5
2280,1408,9
2312,111,1
1840,781,3
2269,1833,2
126,111,10
1498,111,5
1692,2109,6
1269,908,10
377,913,2
2606,1538,8
1615,94,10
1109,111,3
1050,752,3
2571,1131,5
2280,465,9
1028,1833,5
849,111,5
1303,470,10
2561,778,10
2900,1782,5
1201,111,10
24,142,4
607,1833,10
2033,721,7
1237,1179,5
1092,111,2
1458,111,9
740,206,4
1138,2138,3
1881,1225,10
2932,111,10
826,427,10
2126,111,5
2476,174,5
1068,331,8
1269,1181,6
39,111,3
275,272,9
1411,281,8
1900,1631,1
697,111,1
1126,14,10
2134,1711,2
1455,111,10
2169,1176,6
2425,18,4
1371,1084,4
1966,1741,2
537,831,6
1950,738,9
81,261,10
434,1066,2
2214,2314,6
2476,2039,2
108,1555,6
1906,331,5
1453,111,1
2755,111,5
1716,626,2
97,2079,6
2444,111,1
595,2138,2
1205,876,4
2903,93,5
1309,111,7
1434,111,4
347,856,5
2115,2423,9
2476,1726,10
219,2548,9
2285,884,10
1886,1408,10
1374,111,1
65,609,10
2393,2138,1
1943,331,10
2714,477,8
2326,111,9
492,111,7
2066,1833,4
209,1716,3
2604,336,6
2130,14,4
1158,2579,3
2633,2138,2
1713,1740,1
2537,347,4
59,1066,8
365,1833,3
545,2098,3
2018,1551,1
961,1086,1
1352,749,6
2169,1551,8
1491,111,6
400,1985,5
2175,111,4
2535,585,10
1146,268,4
405,1186,8
1269,1631,4
748,2138,8
445,1086,5
2888,392,9
1297,846,2
913,1609,10
1575,111,3
67,1259,9
2745,111,1
2476,1119,10
1099,1897,5
2662,111,5
2665,2405,5
1957,1857,5
1825,2518,4
923,2138,5
1185,897,5
2987,98,3
352,372,1
1076,1112,2
627,404,5
1794,574,2
846,2461,2
951,111,4
1961,2714,1
1385,2405,7
982,1497,4
157,284,10
826,1265,3
1316,2018,2
1782,2068,1
1955,1895,2
2811,997,3
2331,2465,3
2650,1163,7
762,2138,1
1133,1032,2
311,1893,3
2633,325,10
950,2025,1
2870,2500,10
443,111,8
1515,331,7
991,570,3
309,2314,2
2579,2214,1
436,2626,10
2985,1799,7
2315,936,7
2041,1879,1
1423,1660,9
1164,1705,1
225,2521,4
1379,33,4
2039,1545,8
298,1448,2
2616,507,10
1813,2045,3
2703,1148,5
2427,111,7
1048,353,7
2106,2314,5
2593,552,8
2483,700,8
1552,1726,1
2093,140,1
79,111,5
2830,507,8
2157,111,10
2736,36,4
96,2315,2
2322,1140,5
2592,111,5
1453,1371,6
124,2138,6
286,2648,9
478,393,5
2777,2637,2
1570,956,3
1739,1000,8
1061,2314,6
12,1833,7
2376,761,4
2841,959,9
808,1007,4
2835,1263,4
1888,111,3
2665,1020,10
2450,1522,7
708,2615,4
2175,78,7
2812,1220,8
2776,112,3
1146,1878,3
2070,111,1
1110,738,7
2120,111,9
153,15,5
2432,467,3
2970,2201,8
871,366,3
2582,565,7
549,444,2
2174,2744,2
1976,1719,4
1917,2326,5
2147,601,3
542,2465,4
1493,1159,8
2775,76,6
2235,167,10
1982,1843,6
1483,111,4
491,487,1
494,1934,1
92,224,3
1920,2593,2
969,1998,8
17,1131,5
2243,657,4
143,1675,3
561,111,7
287,226,10
1140,32,3
1269,452,7
217,982,8
567,57,1
681,2664,4
2476,2214,9
2280,2178,7
68,1523,7
1019,989,10
2048,2314,8
928,331,10
2407,2027,3
1480,964,1
2098,1833,2
2651,911,3
2616,189,7
2627,331,1
987,2048,6
1046,1408,10
716,1914,8
1024,2217,3
1696,2029,10
883,2049,1
2808,180,1
1763,512,6
1324,955,1
1790,964,4
2807,1299,4
1120,232,4
2603,1915,2
2450,111,5
631,1963,7
2476,1259,1
2518,1778,4
135,170,1
2431,1220,9
2074,939,3
2879,492,8
2476,247,7
2173,111,3
1035,636,1
133,251,10
1525,545,3
239,1707,7
1423,111,7
903,924,6
2424,1664,9
1585,2055,2
2235,111,10
1992,111,5
763,151,2
1382,1834,9
2705,111,7
848,1712,4
1681,156,3
513,111,6
2069,111,10
478,2671,2
2113,1560,7
2946,1869,4
2520,2315,5
1360,566,5
426,2766,4
544,1173,10
620,2259,3
1164,1833,10
225,1947,4
2775,515,2
826,123,5
2797,2314,6
2981,434,9
2416,1087,2
1555,20,4
113,2707,5
2741,1864,9
1930,111,10
941,695,10
111,111,2
2744,111,8
566,2138,4
499,309,10
2926,1696,8
779,1902,5
603,2240,4
1897,395,1
1039,111,9
2063,156,7
2437,2065,6
2344,2643,8
1153,111,6
1571,111,9
2807,941,1
2004,111,4
2807,350,7
970,124,8
1435,1026,8
2665,1171,10
370,2138,4
1703,875,7
1890,769,8
2668,2138,7
283,281,4
869,281,6
1249,278,7
2386,1105,4
826,1281,5
2883,1446,5
2023,2271,6
2471,111,9
2311,900,5
328,935,5
2100,1419,7
2442,561,2
684,2371,10
960,2697,4
1631,2138,4
2246,1833,4
2801,1712,1
2163,111,5
914,1712,3
2486,2463,2
1994,1534,6
387,224,7
1372,1092,4
973,1960,3
1405,2314,4
1677,1275,7
762,2107,1
570,2337,10
1250,650,6
22,111,5
1210,1833,10
2252,530,2
826,380,10
1902,111,6
1371,399,7
768,363,5
410,1393,4
114,807,3
223,1793,2
2464,1157,6
1217,1190,3
544,1396,1
1272,2138,2
1023,585,4
2026,2314,5
2476,2329,1
